address,Card Name,Mission,Standard,Shadow,Stainless Steel,Gold,Dark Matter,Ownership,Staking Weight
nggxa.wam,Inflatable Laboratory,Two,2,,,,,,2.00
nggxa.wam,Buggy,Three,,,1,,,,34.00
nggxa.wam,Solar Panel Array,One,,,,1,,,144.00
nggxa.wam,Megapower Reactor,Three,1,,,,,,1.00
nggxa.wam,Fuel Plant,One,,,,1,,,144.00
nggxa.wam,Female Doctor,Three,,1,,,,,6.50
nggxa.wam,Male Doctor,Three,3,,,,,,3.00
nggxa.wam,Male Botanist,Three,,,1,,,,34.00
nggxa.wam,Ice Mining Rig,One,,,,1,,,144.00
nggxa.wam,Male Engineer,Two,4,1,,,,,10.50
nggxa.wam,Inflatable Greenhouse,Two,4,,,,,,4.00
nggxa.wam,Inflatable Social Hub,Three,,1,1,,,,40.50
nggxa.wam,Rover,One,,,,,1,,465.00
nggxa.wam,Scouting Drone,One,,,,1,,,144.00
nggxa.wam,Medical Bay,Three,1,1,2,,,,75.50
nggxa.wam,Fission Reactor,One,,,,,1,,465.00
nggxa.wam,3D Printing Robot,Two,2,,,,,,2.00
nggxa.wam,Female Engineer,Two,1,,,,,,1.00
nggxa.wam,Female Scientist,Two,1,,,,,,1.00
nggxa.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
nggxa.wam,Cargo Rocketship,One,,,,1,,,144.00
nggxa.wam,Male Scientist,Two,3,,,,,,3.00
nggxa.wam,Fuel Generator,Three,,3,,,,,19.50
nggxa.wam,Communication Array,Three,,2,1,,,,47.00
nggxa.wam,Inflatable Sleeping Pod,Two,1,,,1,,,145.00
nggxa.wam,Inflatable Dining Hall,Three,1,,1,,,,35.00
nggxa.wam,Crew Rocketship,Two,,,,1,,,144.00
vfhxc.wam,Inflatable Sleeping Pod,Two,4,1,,,2,,940.50
vfhxc.wam,Fuel Generator,Three,1,2,4,,,,150.00
vfhxc.wam,Female Scientist,Two,,1,,,1,,471.50
vfhxc.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
vfhxc.wam,Female Botanist,Three,1,4,4,,1,,628.00
vfhxc.wam,Male Botanist,Three,,5,4,1,,,312.50
vfhxc.wam,Buggy,Three,1,5,3,,1,,600.50
vfhxc.wam,Inflatable Greenhouse,Two,4,2,,,1,,482.00
vfhxc.wam,Cargo Rocketship,One,,3,3,,1,,586.50
vfhxc.wam,Ice Mining Rig,One,5,4,2,,,,99.00
vfhxc.wam,Inflatable Laboratory,Two,5,,,,1,,470.00
vfhxc.wam,Female Engineer,Two,5,3,,,,,24.50
vfhxc.wam,Fission Reactor,One,,1,3,,1,,573.50
vfhxc.wam,Megapower Reactor,Three,,4,7,,2,,1194.00
vfhxc.wam,Scouting Drone,One,3,3,4,,1,,623.50
vfhxc.wam,3D Printing Robot,Two,5,,,,1,,470.00
vfhxc.wam,Solar Panel Array,One,1,1,4,,1,,608.50
vfhxc.wam,Fuel Plant,One,3,,,,1,,468.00
vfhxc.wam,Male Scientist,Two,3,,,,1,,468.00
vfhxc.wam,Rover,One,,4,3,,,,128.00
vfhxc.wam,Communication Array,Three,4,,3,,1,,571.00
vfhxc.wam,Male Doctor,Three,1,1,3,1,1,,718.50
vfhxc.wam,Inflatable Social Hub,Three,1,3,5,2,1,,943.50
vfhxc.wam,Medical Bay,Three,1,2,6,,1,,683.00
vfhxc.wam,Inflatable Dining Hall,Three,,1,3,1,1,,717.50
vfhxc.wam,Male Engineer,Two,1,1,,,1,,472.50
vfhxc.wam,Female Doctor,Three,,,7,,1,,703.00
vfhxc.wam,Crew Rocketship,Two,3,,,,3,,1398.00
zf.xc.wam,Inflatable Social Hub,Three,5,1,,,,,11.50
zf.xc.wam,Cargo Rocketship,One,,,,,2,,930.00
zf.xc.wam,Fuel Plant,One,,,,,1,,465.00
zf.xc.wam,Male Doctor,Three,4,1,,,,,10.50
zf.xc.wam,Medical Bay,Three,2,1,2,,,,76.50
zf.xc.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
zf.xc.wam,Communication Array,Three,1,,,,,,1.00
zf.xc.wam,Buggy,Three,4,1,3,,,,112.50
zf.xc.wam,Fuel Generator,Three,3,3,,,,,22.50
zf.xc.wam,Inflatable Dining Hall,Three,1,2,,,,,14.00
zf.xc.wam,Female Botanist,Three,1,,2,,,,69.00
zf.xc.wam,Male Botanist,Three,5,2,,,,,18.00
zf.xc.wam,Megapower Reactor,Three,4,,,,,,4.00
zf.xc.wam,Female Doctor,Three,3,1,3,,,,111.50
mmxxg.wam,Male Doctor,Three,4,4,,,2,,960.00
mmxxg.wam,Inflatable Dining Hall,Three,3,2,3,2,2,,1336.00
mmxxg.wam,Rover,One,,,,,1,,465.00
mmxxg.wam,Inflatable Laboratory,Two,,,,,1,,465.00
mmxxg.wam,Buggy,Three,4,1,3,1,1,,721.50
mmxxg.wam,Female Doctor,Three,,3,,2,1,,772.50
mmxxg.wam,Megapower Reactor,Three,1,2,1,2,1,,801.00
mmxxg.wam,Fission Reactor,One,,,,,1,,465.00
mmxxg.wam,Female Scientist,Two,,,1,,1,,499.00
mmxxg.wam,Guardians of Mars,Community Patch,,,,,,,0.00
mmxxg.wam,Female Botanist,Three,4,4,,1,1,,639.00
mmxxg.wam,Crew Rocketship,Two,,,,,1,,465.00
mmxxg.wam,Cargo Rocketship,One,,,,1,1,,609.00
mmxxg.wam,Male Engineer,Two,,,1,,1,,499.00
mmxxg.wam,Inflatable Sleeping Pod,Two,,,,,1,,465.00
mmxxg.wam,Communication Array,Three,5,,3,,2,,1037.00
mmxxg.wam,Fuel Generator,Three,3,2,3,1,1,,727.00
mmxxg.wam,Ice Mining Rig,One,,,,,1,,465.00
mmxxg.wam,Medical Bay,Three,3,3,,,1,,487.50
mmxxg.wam,3D Printing Robot,Two,,,,,1,,465.00
mmxxg.wam,Solar Panel Array,One,,,,,1,,465.00
mmxxg.wam,Male Scientist,Two,,,,,1,,465.00
mmxxg.wam,Female Engineer,Two,,,,1,1,,609.00
mmxxg.wam,Inflatable Greenhouse,Two,1,,,,1,,466.00
mmxxg.wam,Male Botanist,Three,4,1,,2,1,,763.50
mmxxg.wam,Inflatable Social Hub,Three,2,4,,2,1,,781.00
mmxxg.wam,Fuel Plant,One,,,,,1,,465.00
neszeusm1112,Inflatable Social Hub,Three,1,,3,2,8,,4111.00
neszeusm1112,Inflatable Laboratory,Two,,,,2,8,,4008.00
neszeusm1112,Male Engineer,Two,,,,1,4,,2004.00
neszeusm1112,Scouting Drone,One,,,,,3,,1395.00
neszeusm1112,ZFT League of Martians,Community Patch,,,,,,,0.00
neszeusm1112,Female Botanist,Three,2,,2,,8,,3790.00
neszeusm1112,Megapower Reactor,Three,4,4,3,1,7,,3531.00
neszeusm1112,Buggy,Three,2,4,,1,9,,4357.00
neszeusm1112,Rover,One,,1,,,1,,471.50
neszeusm1112,Inflatable Greenhouse,Two,,1,,1,10,,4800.50
neszeusm1112,Solar Panel Array,One,,,,,1,,465.00
neszeusm1112,Communication Array,Three,3,1,2,1,8,,3941.50
neszeusm1112,Crew Rocketship,Two,,,,2,6,,3078.00
neszeusm1112,Cargo Rocketship,One,,,1,1,8,,3898.00
neszeusm1112,Medical Bay,Three,5,2,,,10,,4668.00
neszeusm1112,Fuel Plant,One,,,1,1,2,,1108.00
neszeusm1112,Female Engineer,Two,,,,,6,,2790.00
neszeusm1112,Male Doctor,Three,3,1,,,8,,3729.50
neszeusm1112,Female Doctor,Three,4,4,1,,7,,3319.00
neszeusm1112,Male Botanist,Three,5,,,1,7,,3404.00
neszeusm1112,3D Printing Robot,Two,,,,,6,,2790.00
neszeusm1112,Inflatable Sleeping Pod,Two,,,,1,5,,2469.00
neszeusm1112,Fission Reactor,One,,1,,1,1,,615.50
neszeusm1112,Female Scientist,Two,,,,,7,,3255.00
neszeusm1112,Inflatable Dining Hall,Three,5,4,2,,7,,3354.00
neszeusm1112,Male Scientist,Two,,,,2,3,,1683.00
neszeusm1112,Fuel Generator,Three,2,3,1,1,9,,4384.50
tz1ro.wam,Fission Reactor,One,,,2,,,,68.00
tz1ro.wam,Scouting Drone,One,2,,,,,,2.00
tz1ro.wam,Male Engineer,Two,,,,1,,,144.00
tz1ro.wam,Male Scientist,Two,,1,,,,,6.50
tz1ro.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
tz1ro.wam,Rover,One,,,,1,,,144.00
tz1ro.wam,Solar Panel Array,One,,,1,,1,,499.00
p33bo.wam,Scouting Drone,One,,,,,1,,465.00
p33bo.wam,Ice Mining Rig,One,,,,,1,,465.00
p33bo.wam,Male Scientist,Two,,,,,1,,465.00
p33bo.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
nftpatataswx,Female Scientist,Two,1,,,,,,1.00
nftpatataswx,Inflatable Sleeping Pod,Two,3,,,,,,3.00
nftpatataswx,Male Scientist,Two,2,,,,,,2.00
nftpatataswx,Female Doctor,Three,2,1,,,,,8.50
nftpatataswx,3D Printing Robot,Two,2,,,,,,2.00
nftpatataswx,ZFT League of Martians,Community Patch,,,,,,,0.00
nftpatataswx,Fuel Plant,One,1,1,,,1,,472.50
nftpatataswx,Female Engineer,Two,,,,,1,,465.00
nftpatataswx,Scouting Drone,One,4,,,,1,,469.00
nftpatataswx,Male Botanist,Three,2,3,,1,,,165.50
nftpatataswx,Buggy,Three,,,,,1,,465.00
nftpatataswx,Inflatable Dining Hall,Three,,,,,1,,465.00
nftpatataswx,Male Doctor,Three,,,,,1,,465.00
nftpatataswx,Inflatable Laboratory,Two,,1,,,1,,471.50
nftpatataswx,Inflatable Greenhouse,Two,3,1,,,1,,474.50
nftpatataswx,Male Engineer,Two,2,1,,,,,8.50
nftpatataswx,Solar Panel Array,One,,1,,,1,,471.50
nftpatataswx,Crew Rocketship,Two,1,,,,,,1.00
nftpatataswx,Cargo Rocketship,One,5,,,,,,5.00
nftpatataswx,Fission Reactor,One,5,,,,,,5.00
nftpatataswx,Ice Mining Rig,One,3,3,,,,,22.50
nftpatataswx,Megapower Reactor,Three,,,,,1,,465.00
le1ho.wam,Solar Panel Array,One,,,,1,,,144.00
le1ho.wam,Scouting Drone,One,,,,1,,,144.00
le1ho.wam,Fuel Plant,One,,,,1,,,144.00
le1ho.wam,Inflatable Greenhouse,Two,,,,1,,,144.00
le1ho.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
patrick2zonn,Male Doctor,Three,3,,1,,1,,502.00
patrick2zonn,Female Botanist,Three,,3,,1,,,163.50
patrick2zonn,Inflatable Dining Hall,Three,,3,,2,,,307.50
patrick2zonn,Medical Bay,Three,2,1,,1,,,152.50
patrick2zonn,Fuel Plant,One,,,1,,2,,964.00
patrick2zonn,Cargo Rocketship,One,,,1,2,1,,787.00
patrick2zonn,Female Doctor,Three,,,1,1,,,178.00
patrick2zonn,Solar Panel Array,One,,,,1,1,,609.00
patrick2zonn,Female Scientist,Two,1,1,,,,,7.50
patrick2zonn,Communication Array,Three,3,,2,,,,71.00
patrick2zonn,Megapower Reactor,Three,,,2,,,,68.00
patrick2zonn,3D Printing Robot,Two,,1,,,,,6.50
patrick2zonn,Inflatable Greenhouse,Two,,,,1,1,,609.00
patrick2zonn,Inflatable Sleeping Pod,Two,,,,1,,,144.00
patrick2zonn,Inflatable Social Hub,Three,4,,1,1,,,182.00
patrick2zonn,Fuel Generator,Three,4,,2,,,,72.00
patrick2zonn,Scouting Drone,One,,,,,1,,465.00
patrick2zonn,ZFT League of Martians,Community Patch,,,,,,,0.00
patrick2zonn,Male Botanist,Three,3,,1,1,,,181.00
patrick2zonn,Buggy,Three,1,,3,,,,103.00
3..h4.wam,Female Engineer,Two,1,,,,,,1.00
3..h4.wam,Male Scientist,Two,,1,,,,,6.50
3..h4.wam,Megapower Reactor,Three,5,3,,,,,24.50
3..h4.wam,Female Botanist,Three,3,1,,,,,9.50
3..h4.wam,Rover,One,,,1,,,,34.00
3..h4.wam,Solar Panel Array,One,,,1,,,,34.00
3..h4.wam,Fuel Plant,One,,,,,1,,465.00
3..h4.wam,Fuel Generator,Three,,,1,,,,34.00
3..h4.wam,Medical Bay,Three,4,2,,,,,17.00
3..h4.wam,Inflatable Social Hub,Three,1,2,,,,,14.00
3..h4.wam,Communication Array,Three,,,1,,,,34.00
3..h4.wam,Fission Reactor,One,,1,,,,,6.50
3..h4.wam,Cargo Rocketship,One,,,1,,,,34.00
3..h4.wam,Inflatable Greenhouse,Two,,1,,,,,6.50
3..h4.wam,Inflatable Dining Hall,Three,2,3,,,,,21.50
3..h4.wam,Buggy,Three,3,2,1,,,,50.00
3..h4.wam,Male Botanist,Three,,2,2,,,,81.00
3..h4.wam,Female Doctor,Three,2,,,,,,2.00
3..h4.wam,Scouting Drone,One,,,,1,,,144.00
3..h4.wam,Male Doctor,Three,4,2,,,,,17.00
3..h4.wam,3D Printing Robot,Two,1,,,,,,1.00
3..h4.wam,Inflatable Laboratory,Two,,1,,,,,6.50
3..h4.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
i1.hi.wam,Inflatable Dining Hall,Three,4,1,2,1,,,222.50
i1.hi.wam,Fission Reactor,One,2,,,,,,2.00
i1.hi.wam,Inflatable Laboratory,Two,,,,,1,,465.00
i1.hi.wam,Medical Bay,Three,5,2,,,,,18.00
i1.hi.wam,Male Botanist,Three,5,3,1,,,,58.50
i1.hi.wam,Fuel Generator,Three,3,4,,,,,29.00
i1.hi.wam,Inflatable Social Hub,Three,4,,,1,,,148.00
i1.hi.wam,Scouting Drone,One,4,1,,,,,10.50
i1.hi.wam,Rover,One,5,,,,,,5.00
i1.hi.wam,Female Botanist,Three,1,4,2,,,,95.00
i1.hi.wam,Fuel Plant,One,3,4,1,,,,63.00
i1.hi.wam,Female Scientist,Two,,,,,1,,465.00
i1.hi.wam,Buggy,Three,4,3,1,,,,57.50
i1.hi.wam,Communication Array,Three,1,2,1,,1,,513.00
i1.hi.wam,Female Doctor,Three,2,2,1,,,,49.00
i1.hi.wam,Cargo Rocketship,One,1,3,,1,,,164.50
i1.hi.wam,Solar Panel Array,One,2,2,,,1,,480.00
i1.hi.wam,Male Doctor,Three,5,,2,,,,73.00
i1.hi.wam,Megapower Reactor,Three,3,1,1,,,,43.50
i1.hi.wam,Ice Mining Rig,One,3,1,1,,,,43.50
xrsha.wam,Female Botanist,Three,3,,1,,1,,502.00
xrsha.wam,Communication Array,Three,2,2,1,,,,49.00
xrsha.wam,Ice Mining Rig,One,,,,,1,,465.00
xrsha.wam,Medical Bay,Three,1,,1,,,,35.00
xrsha.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
xrsha.wam,Buggy,Three,,,2,,,,68.00
xrsha.wam,Inflatable Dining Hall,Three,,,2,,,,68.00
xrsha.wam,Fuel Generator,Three,,2,,,,,13.00
xrsha.wam,Megapower Reactor,Three,2,1,2,,,,76.50
xrsha.wam,Male Botanist,Three,,2,3,,,,115.00
xrsha.wam,Male Doctor,Three,,3,1,,,,53.50
xrsha.wam,Fission Reactor,One,,,,,1,,465.00
xrsha.wam,Fuel Plant,One,,,,,1,,465.00
xrsha.wam,Inflatable Social Hub,Three,,3,,,,,19.50
xrsha.wam,Female Doctor,Three,1,3,1,,,,54.50
arduy.wam,Fuel Plant,One,,1,1,,4,,1900.50
arduy.wam,Fission Reactor,One,,3,,,1,,484.50
arduy.wam,Cargo Rocketship,One,2,,1,,1,,501.00
arduy.wam,Male Engineer,Two,,,,,1,,465.00
arduy.wam,Female Engineer,Two,,,,,1,,465.00
arduy.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
arduy.wam,Rover,One,1,1,1,,1,,506.50
arduy.wam,Scouting Drone,One,4,2,,,1,,482.00
arduy.wam,Solar Panel Array,One,3,,,,1,,468.00
arduy.wam,Ice Mining Rig,One,,,,,1,,465.00
.bsvy.wam,Male Botanist,Three,7,4,5,1,,,347.00
.bsvy.wam,Communication Array,Three,1,3,,2,2,,1238.50
.bsvy.wam,Fuel Plant,One,,,,,1,,465.00
.bsvy.wam,Female Engineer,Two,,,,,1,,465.00
.bsvy.wam,Female Scientist,Two,,,,1,1,,609.00
.bsvy.wam,Medical Bay,Three,7,2,1,2,,,342.00
.bsvy.wam,Female Doctor,Three,5,3,4,2,1,,913.50
.bsvy.wam,3D Printing Robot,Two,,,,2,1,,753.00
.bsvy.wam,Inflatable Greenhouse,Two,,,,1,2,,1074.00
.bsvy.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
.bsvy.wam,Fuel Generator,Three,6,1,4,1,,,292.50
.bsvy.wam,Inflatable Social Hub,Three,7,5,4,1,,,319.50
.bsvy.wam,Female Botanist,Three,1,1,3,,,,109.50
.bsvy.wam,Cargo Rocketship,One,,,,,1,,465.00
.bsvy.wam,Ice Mining Rig,One,,,,,1,,465.00
.bsvy.wam,Crew Rocketship,Two,,,,1,1,,609.00
.bsvy.wam,Inflatable Laboratory,Two,,,,,1,,465.00
.bsvy.wam,Inflatable Sleeping Pod,Two,,,,1,1,,609.00
.bsvy.wam,Buggy,Three,2,8,3,1,1,,765.00
.bsvy.wam,Inflatable Dining Hall,Three,6,5,3,2,2,,1358.50
.bsvy.wam,Male Doctor,Three,5,4,1,2,2,,1283.00
.bsvy.wam,Male Engineer,Two,,,,,2,,930.00
.bsvy.wam,Male Scientist,Two,,,,1,1,,609.00
.bsvy.wam,Megapower Reactor,Three,6,3,4,1,1,,770.50
btgxa.wam,3D Printing Robot,Two,,1,,,,,6.50
btgxa.wam,Male Scientist,Two,,1,,,,,6.50
btgxa.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
btgxa.wam,Female Doctor,Three,,1,,,,,6.50
btgxa.wam,Inflatable Laboratory,Two,,1,,,,,6.50
btgxa.wam,Megapower Reactor,Three,,1,,,,,6.50
btgxa.wam,Fuel Generator,Three,,1,,,,,6.50
btgxa.wam,Buggy,Three,,1,,,,,6.50
btgxa.wam,Inflatable Social Hub,Three,,1,,,,,6.50
btgxa.wam,Male Doctor,Three,,1,,,,,6.50
btgxa.wam,Fission Reactor,One,,1,,,,,6.50
btgxa.wam,Communication Array,Three,,1,,,,,6.50
btgxa.wam,Rover,One,,1,,,,,6.50
btgxa.wam,Cargo Rocketship,One,,1,,,,,6.50
btgxa.wam,Scouting Drone,One,,1,,,,,6.50
btgxa.wam,Fuel Plant,One,,1,,,,,6.50
btgxa.wam,Female Scientist,Two,,1,,,,,6.50
btgxa.wam,Female Botanist,Three,,1,,,,,6.50
btgxa.wam,Male Engineer,Two,,1,,,,,6.50
btgxa.wam,Inflatable Sleeping Pod,Two,,1,,,,,6.50
btgxa.wam,Male Botanist,Three,,1,,,,,6.50
btgxa.wam,Solar Panel Array,One,,1,,,,,6.50
btgxa.wam,Ice Mining Rig,One,,1,,,,,6.50
btgxa.wam,Medical Bay,Three,,1,,,,,6.50
btgxa.wam,Crew Rocketship,Two,,1,,,,,6.50
btgxa.wam,Female Engineer,Two,,1,,,,,6.50
btgxa.wam,Inflatable Greenhouse,Two,,1,,,1,,471.50
btgxa.wam,Inflatable Dining Hall,Three,,1,,,,,6.50
n2sh4.wam,Cargo Rocketship,One,,,,,1,,465.00
n2sh4.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
ikzxi.wam,Scouting Drone,One,,,,1,,,144.00
ikzxi.wam,Megapower Reactor,Three,2,4,2,,,,96.00
ikzxi.wam,Inflatable Dining Hall,Three,,2,2,1,,,225.00
ikzxi.wam,Male Doctor,Three,2,1,2,,,,76.50
ikzxi.wam,Buggy,Three,5,2,,,,,18.00
ikzxi.wam,Inflatable Social Hub,Three,5,4,,1,1,,640.00
ikzxi.wam,Male Botanist,Three,3,,3,,,,105.00
ikzxi.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
ikzxi.wam,Communication Array,Three,,4,3,,,,128.00
ikzxi.wam,Medical Bay,Three,3,3,2,,,,90.50
ikzxi.wam,Female Botanist,Three,2,3,1,,,,55.50
ikzxi.wam,Female Doctor,Three,,,1,1,,,178.00
ikzxi.wam,Fuel Plant,One,,,,1,,,144.00
ikzxi.wam,Inflatable Laboratory,Two,,,,1,,,144.00
ikzxi.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
ikzxi.wam,Cargo Rocketship,One,3,,,,,,3.00
ikzxi.wam,Fuel Generator,Three,2,3,1,,,,55.50
1aguo.wam,Male Botanist,Three,3,2,,,,,16.00
1aguo.wam,Male Doctor,Three,,2,,,,,13.00
1aguo.wam,Inflatable Dining Hall,Three,,2,,,,,13.00
1aguo.wam,Communication Array,Three,,1,,,,,6.50
1aguo.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
1aguo.wam,Megapower Reactor,Three,5,1,,,,,11.50
1aguo.wam,Buggy,Three,3,1,,,,,9.50
1aguo.wam,Female Doctor,Three,1,2,,,,,14.00
1aguo.wam,Inflatable Social Hub,Three,1,,,,,,1.00
1aguo.wam,Cargo Rocketship,One,,,,,1,,465.00
1aguo.wam,Fuel Plant,One,,,,,1,,465.00
1aguo.wam,Fuel Generator,Three,3,2,,,,,16.00
1aguo.wam,Medical Bay,Three,2,,,,,,2.00
1aguo.wam,Female Botanist,Three,1,2,1,,,,48.00
1aguo.wam,Fission Reactor,One,,,,1,,,144.00
5poh.wam,Cargo Rocketship,One,,,,,1,,465.00
5poh.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
5poh.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
5poh.wam,Male Doctor,Three,5,6,1,2,,,366.00
5poh.wam,Solar Panel Array,One,,,,,5,,2325.00
5poh.wam,Communication Array,Three,4,4,,,,,30.00
5poh.wam,Buggy,Three,3,1,2,,,,77.50
5poh.wam,Male Botanist,Three,5,4,1,1,,,209.00
5poh.wam,Inflatable Social Hub,Three,4,2,,3,,,449.00
5poh.wam,Megapower Reactor,Three,,3,,1,,,163.50
5poh.wam,Female Doctor,Three,2,1,,1,,,152.50
5poh.wam,Inflatable Dining Hall,Three,7,2,1,1,,,198.00
5poh.wam,Medical Bay,Three,5,3,1,,,,58.50
5poh.wam,Fuel Plant,One,,,,,4,,1860.00
5poh.wam,Fuel Generator,Three,2,2,1,1,,,193.00
5poh.wam,Female Botanist,Three,6,,,1,,,150.00
chiefnyanta4,Rover,One,,,,,1,,465.00
chiefnyanta4,Solar Panel Array,One,,,,,1,,465.00
chiefnyanta4,Ice Mining Rig,One,,,,,1,,465.00
chiefnyanta4,Fuel Plant,One,,,,,1,,465.00
chiefnyanta4,ZFT League of Martians,Community Patch,,,,,,,0.00
chiefnyanta4,Fission Reactor,One,,,,,1,,465.00
chiefnyanta4,Cargo Rocketship,One,,,,,1,,465.00
chiefnyanta4,Scouting Drone,One,,,,,1,,465.00
chiefnyanta4,Inflatable Greenhouse,Two,,,,,1,,465.00
xx2fg.wam,Inflatable Laboratory,Two,,,,2,2,,1218.00
xx2fg.wam,3D Printing Robot,Two,,,,1,3,,1539.00
xx2fg.wam,Ice Mining Rig,One,,,,1,,,144.00
xx2fg.wam,Inflatable Dining Hall,Three,2,1,2,1,5,,2545.50
xx2fg.wam,Cargo Rocketship,One,,1,2,1,13,,6263.50
xx2fg.wam,Scouting Drone,One,,1,,1,,,150.50
xx2fg.wam,Female Engineer,Two,,,,,1,,465.00
xx2fg.wam,Fission Reactor,One,,1,,1,,,150.50
xx2fg.wam,Male Doctor,Three,,1,2,,8,,3794.50
xx2fg.wam,Fuel Plant,One,,,,1,7,,3399.00
xx2fg.wam,Buggy,Three,4,4,,1,5,,2499.00
xx2fg.wam,Inflatable Social Hub,Three,5,3,,2,3,,1707.50
xx2fg.wam,Medical Bay,Three,5,,3,2,1,,860.00
xx2fg.wam,Female Doctor,Three,1,,1,2,4,,2183.00
xx2fg.wam,Rover,One,,,,1,1,,609.00
xx2fg.wam,Solar Panel Array,One,,1,,1,,,150.50
xx2fg.wam,Female Botanist,Three,4,4,2,,6,,2888.00
xx2fg.wam,Fuel Generator,Three,4,3,,1,5,,2492.50
xx2fg.wam,Male Scientist,Two,,,,,4,,1860.00
xx2fg.wam,Male Engineer,Two,,,,1,3,,1539.00
xx2fg.wam,Female Scientist,Two,,,,2,2,,1218.00
xx2fg.wam,Crew Rocketship,Two,,,,2,1,,753.00
xx2fg.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
xx2fg.wam,Male Botanist,Three,5,,1,1,5,,2508.00
xx2fg.wam,Communication Array,Three,3,,1,,4,,1897.00
xx2fg.wam,Inflatable Greenhouse,Two,,,,1,1,,609.00
xx2fg.wam,Megapower Reactor,Three,4,4,1,,3,,1459.00
xx2fg.wam,Inflatable Sleeping Pod,Two,,,,1,1,,609.00
fueg2.wam,Inflatable Social Hub,Three,,2,1,,,,47.00
fueg2.wam,Inflatable Laboratory,Two,1,1,2,,,,75.50
fueg2.wam,Female Engineer,Two,,2,2,,,,81.00
fueg2.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
fueg2.wam,Fuel Generator,Three,1,1,,,,,7.50
fueg2.wam,Communication Array,Three,1,1,1,,,,41.50
fueg2.wam,Female Scientist,Two,1,,1,,,,35.00
fueg2.wam,Female Botanist,Three,3,1,1,,,,43.50
fueg2.wam,Megapower Reactor,Three,2,,1,,,,36.00
fueg2.wam,Female Doctor,Three,2,1,1,2,,,330.50
fueg2.wam,Inflatable Sleeping Pod,Two,,,2,,,,68.00
fueg2.wam,Male Botanist,Three,1,,,,,,1.00
fueg2.wam,Fuel Plant,One,,,,,1,,465.00
fueg2.wam,Crew Rocketship,Two,1,1,1,,,,41.50
fueg2.wam,Inflatable Dining Hall,Three,3,1,,1,,,153.50
fueg2.wam,Medical Bay,Three,3,1,1,,,,43.50
fueg2.wam,Inflatable Greenhouse,Two,1,,,,,,1.00
fueg2.wam,Cargo Rocketship,One,,,,,1,,465.00
fueg2.wam,Buggy,Three,1,,1,,,,35.00
fueg2.wam,Male Doctor,Three,1,1,1,,,,41.50
fueg2.wam,3D Printing Robot,Two,1,,,,,,1.00
fueg2.wam,Male Engineer,Two,,1,,,,,6.50
fueg2.wam,Male Scientist,Two,,1,1,,,,40.50
kt1wy.wam,Inflatable Sleeping Pod,Two,,,1,,,,34.00
kt1wy.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
kt1wy.wam,Communication Array,Three,1,,,,,,1.00
kt1wy.wam,Medical Bay,Three,1,,,,,,1.00
kt1wy.wam,Inflatable Dining Hall,Three,2,,,,,,2.00
kt1wy.wam,Crew Rocketship,Two,,,,1,,,144.00
kt1wy.wam,Female Scientist,Two,,,,1,,,144.00
kt1wy.wam,Inflatable Laboratory,Two,,,,,1,,465.00
kt1wy.wam,Female Botanist,Three,1,,,,,,1.00
jefwk.wam,Scouting Drone,One,1,,,,1,,466.00
jefwk.wam,Ice Mining Rig,One,1,,,,1,,466.00
jefwk.wam,Fuel Plant,One,,,,,1,,465.00
jefwk.wam,Inflatable Sleeping Pod,Two,1,,,,,,1.00
jefwk.wam,Inflatable Dining Hall,Three,19,3,3,,,,140.50
jefwk.wam,Female Doctor,Three,14,3,3,,,,135.50
jefwk.wam,Inflatable Social Hub,Three,12,5,2,1,,,256.50
jefwk.wam,Male Botanist,Three,5,2,1,1,,,196.00
jefwk.wam,Communication Array,Three,14,8,2,2,,,422.00
jefwk.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
jefwk.wam,Fuel Generator,Three,12,3,,,,,31.50
jefwk.wam,Cargo Rocketship,One,,,,,1,,465.00
jefwk.wam,Crew Rocketship,Two,,,,,1,,465.00
jefwk.wam,Male Doctor,Three,12,,,1,1,,621.00
jefwk.wam,Megapower Reactor,Three,10,6,2,,,,117.00
jefwk.wam,Male Engineer,Two,,1,,,,,6.50
jefwk.wam,Male Scientist,Two,,,,1,,,144.00
jefwk.wam,Female Botanist,Three,13,3,1,,,,66.50
jefwk.wam,Rover,One,,,,,1,,465.00
